condition,step,hypothesis,expected_action,excess_cm,base,belief
reset_origin/s40_off,70,d(item_4),move_to(?target=shelf_3),320.0,0.0,0.001
reset_origin/s40_off,70,d(item_5),move_to(?target=shelf_3),320.0,0.0,0.001
reset_origin/s40_off,70,d(item_6),move_to(?target=shelf_3),320.0,0.0,0.001
reset_origin/s40_off,70,d(item_7),move_to(?target=shelf_3),320.0,0.0,0.001
reset_origin/s40_off,71,ac,move_to(?target=ac_switch_0),2329.5,0.909089,0.001
reset_origin/s40_off,71,coffee,move_to(?target=coffee_machine_0),1345.8,0.909089,0.001
reset_origin/s40_off,71,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,71,d(item_4),move_to(?target=shelf_3),360.0,0.0,0.001
reset_origin/s40_off,71,d(item_5),move_to(?target=shelf_3),360.0,0.0,0.001
reset_origin/s40_off,71,d(item_6),move_to(?target=shelf_3),360.0,0.0,0.001
reset_origin/s40_off,71,d(item_7),move_to(?target=shelf_3),360.0,0.0,0.001
reset_origin/s40_off,72,ac,move_to(?target=ac_switch_0),2329.7,0.909089,0.001
reset_origin/s40_off,72,coffee,move_to(?target=coffee_machine_0),1354.2,0.909089,0.001
reset_origin/s40_off,72,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,72,d(item_4),move_to(?target=shelf_3),400.0,0.0,0.001
reset_origin/s40_off,72,d(item_5),move_to(?target=shelf_3),400.0,0.0,0.001
reset_origin/s40_off,72,d(item_6),move_to(?target=shelf_3),400.0,0.0,0.001
reset_origin/s40_off,72,d(item_7),move_to(?target=shelf_3),400.0,0.0,0.001
reset_origin/s40_off,73,ac,move_to(?target=ac_switch_0),2329.8,0.909089,0.001
reset_origin/s40_off,73,coffee,move_to(?target=coffee_machine_0),1363.0,0.909089,0.001
reset_origin/s40_off,73,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,73,d(item_4),move_to(?target=shelf_3),440.0,0.0,0.001
reset_origin/s40_off,73,d(item_5),move_to(?target=shelf_3),440.0,0.0,0.001
reset_origin/s40_off,73,d(item_6),move_to(?target=shelf_3),440.0,0.0,0.001
reset_origin/s40_off,73,d(item_7),move_to(?target=shelf_3),440.0,0.0,0.001
reset_origin/s40_off,74,ac,move_to(?target=ac_switch_0),2330.0,0.909089,0.001
reset_origin/s40_off,74,coffee,move_to(?target=coffee_machine_0),1372.1,0.909089,0.001
reset_origin/s40_off,74,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,74,d(item_4),move_to(?target=shelf_3),480.0,0.0,0.001
reset_origin/s40_off,74,d(item_5),move_to(?target=shelf_3),480.0,0.0,0.001
reset_origin/s40_off,74,d(item_6),move_to(?target=shelf_3),480.0,0.0,0.001
reset_origin/s40_off,74,d(item_7),move_to(?target=shelf_3),480.0,0.0,0.001
reset_origin/s40_off,75,ac,move_to(?target=ac_switch_0),2330.2,0.909089,0.001
reset_origin/s40_off,75,coffee,move_to(?target=coffee_machine_0),1381.6,0.909089,0.001
reset_origin/s40_off,75,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,75,d(item_4),move_to(?target=shelf_3),520.0,0.0,0.001
reset_origin/s40_off,75,d(item_5),move_to(?target=shelf_3),520.0,0.0,0.001
reset_origin/s40_off,75,d(item_6),move_to(?target=shelf_3),520.0,0.0,0.001
reset_origin/s40_off,75,d(item_7),move_to(?target=shelf_3),520.0,0.0,0.001
reset_origin/s40_off,76,ac,move_to(?target=ac_switch_0),2330.4,0.909089,0.001
reset_origin/s40_off,76,coffee,move_to(?target=coffee_machine_0),1391.5,0.909089,0.001
reset_origin/s40_off,76,d(item_3),move_to(?target=kitting_table_0),0.0,0.909089,0.9037
reset_origin/s40_off,76,d(item_4),move_to(?target=shelf_3),560.0,0.0,0.001
reset_origin/s40_off,76,d(item_5),move_to(?target=shelf_3),560.0,0.0,0.001
reset_origin/s40_off,76,d(item_6),move_to(?target=shelf_3),560.0,0.0,0.001
reset_origin/s40_off,76,d(item_7),move_to(?target=shelf_3),560.0,0.0,0.001
reset_origin/s40_off,77,ac,move_to(?target=ac_switch_0),2330.6,0.90909,0.001
reset_origin/s40_off,77,coffee,move_to(?target=coffee_machine_0),1401.8,0.90909,0.001
reset_origin/s40_off,77,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,77,d(item_4),move_to(?target=shelf_3),600.0,0.0,0.001
reset_origin/s40_off,77,d(item_5),move_to(?target=shelf_3),600.0,0.0,0.001
reset_origin/s40_off,77,d(item_6),move_to(?target=shelf_3),600.0,0.0,0.001
reset_origin/s40_off,77,d(item_7),move_to(?target=shelf_3),600.0,0.0,0.001
reset_origin/s40_off,78,ac,move_to(?target=ac_switch_0),2330.8,0.90909,0.001
reset_origin/s40_off,78,coffee,move_to(?target=coffee_machine_0),1412.6,0.90909,0.001
reset_origin/s40_off,78,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,78,d(item_4),move_to(?target=shelf_3),640.0,0.0,0.001
reset_origin/s40_off,78,d(item_5),move_to(?target=shelf_3),640.0,0.0,0.001
reset_origin/s40_off,78,d(item_6),move_to(?target=shelf_3),640.0,0.0,0.001
reset_origin/s40_off,78,d(item_7),move_to(?target=shelf_3),640.0,0.0,0.001
reset_origin/s40_off,79,ac,move_to(?target=ac_switch_0),2331.0,0.90909,0.001
reset_origin/s40_off,79,coffee,move_to(?target=coffee_machine_0),1423.8,0.90909,0.001
reset_origin/s40_off,79,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,79,d(item_4),move_to(?target=shelf_3),680.0,0.0,0.001
reset_origin/s40_off,79,d(item_5),move_to(?target=shelf_3),680.0,0.0,0.001
reset_origin/s40_off,79,d(item_6),move_to(?target=shelf_3),680.0,0.0,0.001
reset_origin/s40_off,79,d(item_7),move_to(?target=shelf_3),680.0,0.0,0.001
reset_origin/s40_off,80,ac,move_to(?target=ac_switch_0),2331.2,0.90909,0.001
reset_origin/s40_off,80,coffee,move_to(?target=coffee_machine_0),1435.5,0.90909,0.001
reset_origin/s40_off,80,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,80,d(item_4),move_to(?target=shelf_3),720.0,0.0,0.001
reset_origin/s40_off,80,d(item_5),move_to(?target=shelf_3),720.0,0.0,0.001
reset_origin/s40_off,80,d(item_6),move_to(?target=shelf_3),720.0,0.0,0.001
reset_origin/s40_off,80,d(item_7),move_to(?target=shelf_3),720.0,0.0,0.001
reset_origin/s40_off,81,ac,move_to(?target=ac_switch_0),2331.4,0.90909,0.001
reset_origin/s40_off,81,coffee,move_to(?target=coffee_machine_0),1447.6,0.90909,0.001
reset_origin/s40_off,81,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,81,d(item_4),move_to(?target=shelf_3),760.0,0.0,0.001
reset_origin/s40_off,81,d(item_5),move_to(?target=shelf_3),760.0,0.0,0.001
reset_origin/s40_off,81,d(item_6),move_to(?target=shelf_3),760.0,0.0,0.001
reset_origin/s40_off,81,d(item_7),move_to(?target=shelf_3),760.0,0.0,0.001
reset_origin/s40_off,82,ac,move_to(?target=ac_switch_0),2331.6,0.90909,0.001
reset_origin/s40_off,82,coffee,move_to(?target=coffee_machine_0),1460.3,0.90909,0.001
reset_origin/s40_off,82,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,82,d(item_4),move_to(?target=shelf_3),800.0,0.0,0.001
reset_origin/s40_off,82,d(item_5),move_to(?target=shelf_3),800.0,0.0,0.001
reset_origin/s40_off,82,d(item_6),move_to(?target=shelf_3),800.0,0.0,0.001
reset_origin/s40_off,82,d(item_7),move_to(?target=shelf_3),800.0,0.0,0.001
reset_origin/s40_off,83,ac,move_to(?target=ac_switch_0),2331.9,0.90909,0.001
reset_origin/s40_off,83,coffee,move_to(?target=coffee_machine_0),1473.5,0.90909,0.001
reset_origin/s40_off,83,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,83,d(item_4),move_to(?target=shelf_3),840.0,0.0,0.001
reset_origin/s40_off,83,d(item_5),move_to(?target=shelf_3),840.0,0.0,0.001
reset_origin/s40_off,83,d(item_6),move_to(?target=shelf_3),840.0,0.0,0.001
reset_origin/s40_off,83,d(item_7),move_to(?target=shelf_3),840.0,0.0,0.001
reset_origin/s40_off,84,ac,move_to(?target=ac_switch_0),2332.1,0.90909,0.001
reset_origin/s40_off,84,coffee,move_to(?target=coffee_machine_0),1487.2,0.90909,0.001
reset_origin/s40_off,84,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,84,d(item_4),move_to(?target=shelf_3),880.0,0.0,0.001
reset_origin/s40_off,84,d(item_5),move_to(?target=shelf_3),880.0,0.0,0.001
reset_origin/s40_off,84,d(item_6),move_to(?target=shelf_3),880.0,0.0,0.001
reset_origin/s40_off,84,d(item_7),move_to(?target=shelf_3),880.0,0.0,0.001
reset_origin/s40_off,85,ac,move_to(?target=ac_switch_0),2332.4,0.90909,0.001
reset_origin/s40_off,85,coffee,move_to(?target=coffee_machine_0),1501.5,0.90909,0.001
reset_origin/s40_off,85,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,85,d(item_4),move_to(?target=shelf_3),920.0,0.0,0.001
reset_origin/s40_off,85,d(item_5),move_to(?target=shelf_3),920.0,0.0,0.001
reset_origin/s40_off,85,d(item_6),move_to(?target=shelf_3),920.0,0.0,0.001
reset_origin/s40_off,85,d(item_7),move_to(?target=shelf_3),920.0,0.0,0.001
reset_origin/s40_off,86,ac,move_to(?target=ac_switch_0),2332.6,0.90909,0.001
reset_origin/s40_off,86,coffee,move_to(?target=coffee_machine_0),1516.3,0.90909,0.001
reset_origin/s40_off,86,d(item_3),move_to(?target=kitting_table_0),0.0,0.90909,0.9037
reset_origin/s40_off,86,d(item_4),move_to(?target=shelf_3),960.0,0.0,0.001
reset_origin/s40_off,86,d(item_5),move_to(?target=shelf_3),960.0,0.0,0.001
reset_origin/s40_off,86,d(item_6),move_to(?target=shelf_3),960.0,0.0,0.001
reset_origin/s40_off,86,d(item_7),move_to(?target=shelf_3),960.0,0.0,0.001
reset_origin/s40_off,87,ac,move_to(?target=ac_switch_0),2332.9,0.909091,0.001
reset_origin/s40_off,87,coffee,move_to(?target=coffee_machine_0),1531.7,0.909091,0.001
reset_origin/s40_off,87,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,87,d(item_4),move_to(?target=shelf_3),1000.0,0.0,0.001
reset_origin/s40_off,87,d(item_5),move_to(?target=shelf_3),1000.0,0.0,0.001
reset_origin/s40_off,87,d(item_6),move_to(?target=shelf_3),1000.0,0.0,0.001
reset_origin/s40_off,87,d(item_7),move_to(?target=shelf_3),1000.0,0.0,0.001
reset_origin/s40_off,88,ac,move_to(?target=ac_switch_0),2333.2,0.909091,0.001
reset_origin/s40_off,88,coffee,move_to(?target=coffee_machine_0),1547.8,0.909091,0.001
reset_origin/s40_off,88,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,88,d(item_4),move_to(?target=shelf_3),1040.0,0.0,0.001
reset_origin/s40_off,88,d(item_5),move_to(?target=shelf_3),1040.0,0.0,0.001
reset_origin/s40_off,88,d(item_6),move_to(?target=shelf_3),1040.0,0.0,0.001
reset_origin/s40_off,88,d(item_7),move_to(?target=shelf_3),1040.0,0.0,0.001
reset_origin/s40_off,89,ac,move_to(?target=ac_switch_0),2333.5,0.909091,0.001
reset_origin/s40_off,89,coffee,move_to(?target=coffee_machine_0),1564.4,0.909091,0.001
reset_origin/s40_off,89,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,89,d(item_4),move_to(?target=shelf_3),1080.0,0.0,0.001
reset_origin/s40_off,89,d(item_5),move_to(?target=shelf_3),1080.0,0.0,0.001
reset_origin/s40_off,89,d(item_6),move_to(?target=shelf_3),1080.0,0.0,0.001
reset_origin/s40_off,89,d(item_7),move_to(?target=shelf_3),1080.0,0.0,0.001
reset_origin/s40_off,90,ac,move_to(?target=ac_switch_0),2333.8,0.909091,0.001
reset_origin/s40_off,90,coffee,move_to(?target=coffee_machine_0),1581.6,0.909091,0.001
reset_origin/s40_off,90,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,90,d(item_4),move_to(?target=shelf_3),1120.0,0.0,0.001
reset_origin/s40_off,90,d(item_5),move_to(?target=shelf_3),1120.0,0.0,0.001
reset_origin/s40_off,90,d(item_6),move_to(?target=shelf_3),1120.0,0.0,0.001
reset_origin/s40_off,90,d(item_7),move_to(?target=shelf_3),1120.0,0.0,0.001
reset_origin/s40_off,91,ac,move_to(?target=ac_switch_0),2334.2,0.909091,0.001
reset_origin/s40_off,91,coffee,move_to(?target=coffee_machine_0),1599.5,0.909091,0.001
reset_origin/s40_off,91,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,91,d(item_4),move_to(?target=shelf_3),1160.0,0.0,0.001
reset_origin/s40_off,91,d(item_5),move_to(?target=shelf_3),1160.0,0.0,0.001
reset_origin/s40_off,91,d(item_6),move_to(?target=shelf_3),1160.0,0.0,0.001
reset_origin/s40_off,91,d(item_7),move_to(?target=shelf_3),1160.0,0.0,0.001
reset_origin/s40_off,92,ac,move_to(?target=ac_switch_0),2334.5,0.909091,0.001
reset_origin/s40_off,92,coffee,move_to(?target=coffee_machine_0),1617.9,0.909091,0.001
reset_origin/s40_off,92,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,92,d(item_4),move_to(?target=shelf_3),1200.0,0.0,0.001
reset_origin/s40_off,92,d(item_5),move_to(?target=shelf_3),1200.0,0.0,0.001
reset_origin/s40_off,92,d(item_6),move_to(?target=shelf_3),1200.0,0.0,0.001
reset_origin/s40_off,92,d(item_7),move_to(?target=shelf_3),1200.0,0.0,0.001
reset_origin/s40_off,93,ac,move_to(?target=ac_switch_0),2334.9,0.909091,0.001
reset_origin/s40_off,93,coffee,move_to(?target=coffee_machine_0),1637.1,0.909091,0.001
reset_origin/s40_off,93,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,93,d(item_4),move_to(?target=shelf_3),1240.0,0.0,0.001
reset_origin/s40_off,93,d(item_5),move_to(?target=shelf_3),1240.0,0.0,0.001
reset_origin/s40_off,93,d(item_6),move_to(?target=shelf_3),1240.0,0.0,0.001
reset_origin/s40_off,93,d(item_7),move_to(?target=shelf_3),1240.0,0.0,0.001
reset_origin/s40_off,94,ac,move_to(?target=ac_switch_0),2335.3,0.909091,0.001
reset_origin/s40_off,94,coffee,move_to(?target=coffee_machine_0),1656.8,0.909091,0.001
reset_origin/s40_off,94,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,94,d(item_4),move_to(?target=shelf_3),1280.0,0.0,0.001
reset_origin/s40_off,94,d(item_5),move_to(?target=shelf_3),1280.0,0.0,0.001
reset_origin/s40_off,94,d(item_6),move_to(?target=shelf_3),1280.0,0.0,0.001
reset_origin/s40_off,94,d(item_7),move_to(?target=shelf_3),1280.0,0.0,0.001
reset_origin/s40_off,95,ac,move_to(?target=ac_switch_0),2335.7,0.909091,0.001
reset_origin/s40_off,95,coffee,move_to(?target=coffee_machine_0),1677.2,0.909091,0.001
reset_origin/s40_off,95,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,95,d(item_4),move_to(?target=shelf_3),1320.0,0.0,0.001
reset_origin/s40_off,95,d(item_5),move_to(?target=shelf_3),1320.0,0.0,0.001
reset_origin/s40_off,95,d(item_6),move_to(?target=shelf_3),1320.0,0.0,0.001
reset_origin/s40_off,95,d(item_7),move_to(?target=shelf_3),1320.0,0.0,0.001
reset_origin/s40_off,96,ac,move_to(?target=ac_switch_0),2336.1,0.909091,0.001
reset_origin/s40_off,96,coffee,move_to(?target=coffee_machine_0),1698.2,0.909091,0.001
reset_origin/s40_off,96,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,96,d(item_4),move_to(?target=shelf_3),1360.0,0.0,0.001
reset_origin/s40_off,96,d(item_5),move_to(?target=shelf_3),1360.0,0.0,0.001
reset_origin/s40_off,96,d(item_6),move_to(?target=shelf_3),1360.0,0.0,0.001
reset_origin/s40_off,96,d(item_7),move_to(?target=shelf_3),1360.0,0.0,0.001
reset_origin/s40_off,97,ac,move_to(?target=ac_switch_0),2336.6,0.909091,0.001
reset_origin/s40_off,97,coffee,move_to(?target=coffee_machine_0),1719.9,0.909091,0.001
reset_origin/s40_off,97,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,97,d(item_4),move_to(?target=shelf_3),1400.0,0.0,0.001
reset_origin/s40_off,97,d(item_5),move_to(?target=shelf_3),1400.0,0.0,0.001
reset_origin/s40_off,97,d(item_6),move_to(?target=shelf_3),1400.0,0.0,0.001
reset_origin/s40_off,97,d(item_7),move_to(?target=shelf_3),1400.0,0.0,0.001
reset_origin/s40_off,98,ac,move_to(?target=ac_switch_0),2337.0,0.909091,0.001
reset_origin/s40_off,98,coffee,move_to(?target=coffee_machine_0),1742.1,0.909091,0.001
reset_origin/s40_off,98,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,98,d(item_4),move_to(?target=shelf_3),1440.0,0.0,0.001
reset_origin/s40_off,98,d(item_5),move_to(?target=shelf_3),1440.0,0.0,0.001
reset_origin/s40_off,98,d(item_6),move_to(?target=shelf_3),1440.0,0.0,0.001
reset_origin/s40_off,98,d(item_7),move_to(?target=shelf_3),1440.0,0.0,0.001
reset_origin/s40_off,99,ac,move_to(?target=ac_switch_0),2337.5,0.909091,0.001
reset_origin/s40_off,99,coffee,move_to(?target=coffee_machine_0),1765.0,0.909091,0.001
reset_origin/s40_off,99,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,99,d(item_4),move_to(?target=shelf_3),1480.0,0.0,0.001
reset_origin/s40_off,99,d(item_5),move_to(?target=shelf_3),1480.0,0.0,0.001
reset_origin/s40_off,99,d(item_6),move_to(?target=shelf_3),1480.0,0.0,0.001
reset_origin/s40_off,99,d(item_7),move_to(?target=shelf_3),1480.0,0.0,0.001
reset_origin/s40_off,100,ac,move_to(?target=ac_switch_0),2338.1,0.909091,0.001
reset_origin/s40_off,100,coffee,move_to(?target=coffee_machine_0),1788.5,0.909091,0.001
reset_origin/s40_off,100,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,100,d(item_4),move_to(?target=shelf_3),1520.0,0.0,0.001
reset_origin/s40_off,100,d(item_5),move_to(?target=shelf_3),1520.0,0.0,0.001
reset_origin/s40_off,100,d(item_6),move_to(?target=shelf_3),1520.0,0.0,0.001
reset_origin/s40_off,100,d(item_7),move_to(?target=shelf_3),1520.0,0.0,0.001
reset_origin/s40_off,101,ac,move_to(?target=ac_switch_0),2338.6,0.909091,0.001
reset_origin/s40_off,101,coffee,move_to(?target=coffee_machine_0),1812.7,0.909091,0.001
reset_origin/s40_off,101,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,101,d(item_4),move_to(?target=shelf_3),1560.0,0.0,0.001
reset_origin/s40_off,101,d(item_5),move_to(?target=shelf_3),1560.0,0.0,0.001
reset_origin/s40_off,101,d(item_6),move_to(?target=shelf_3),1560.0,0.0,0.001
reset_origin/s40_off,101,d(item_7),move_to(?target=shelf_3),1560.0,0.0,0.001
reset_origin/s40_off,102,ac,move_to(?target=ac_switch_0),2339.2,0.909091,0.001
reset_origin/s40_off,102,coffee,move_to(?target=coffee_machine_0),1837.4,0.909091,0.001
reset_origin/s40_off,102,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,102,d(item_4),move_to(?target=shelf_3),1600.0,0.0,0.001
reset_origin/s40_off,102,d(item_5),move_to(?target=shelf_3),1600.0,0.0,0.001
reset_origin/s40_off,102,d(item_6),move_to(?target=shelf_3),1600.0,0.0,0.001
reset_origin/s40_off,102,d(item_7),move_to(?target=shelf_3),1600.0,0.0,0.001
reset_origin/s40_off,103,ac,move_to(?target=ac_switch_0),2339.8,0.909091,0.001
reset_origin/s40_off,103,coffee,move_to(?target=coffee_machine_0),1862.6,0.909091,0.001
reset_origin/s40_off,103,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,103,d(item_4),move_to(?target=shelf_3),1640.0,0.0,0.001
reset_origin/s40_off,103,d(item_5),move_to(?target=shelf_3),1640.0,0.0,0.001
reset_origin/s40_off,103,d(item_6),move_to(?target=shelf_3),1640.0,0.0,0.001
reset_origin/s40_off,103,d(item_7),move_to(?target=shelf_3),1640.0,0.0,0.001
reset_origin/s40_off,104,ac,move_to(?target=ac_switch_0),2340.5,0.909091,0.001
reset_origin/s40_off,104,coffee,move_to(?target=coffee_machine_0),1888.5,0.909091,0.001
reset_origin/s40_off,104,d(item_3),move_to(?target=kitting_table_0),0.0,0.909091,0.9037
reset_origin/s40_off,104,d(item_4),move_to(?target=shelf_3),1680.0,0.0,0.001
reset_origin/s40_off,104,d(item_5),move_to(?target=shelf_3),1680.0,0.0,0.001
reset_origin/s40_off,104,d(item_6),move_to(?target=shelf_3),1680.0,0.0,0.001
reset_origin/s40_off,104,d(item_7),move_to(?target=shelf_3),1680.0,0.0,0.001
reset_origin/s40_off,105,ac,move_to(?target=ac_switch_0),2341.2,0.909091,0.001
reset_origin/s40_off,105,coffee,move_to(?target=coffee_machine_0),1914.9,0.909091,0.001
reset_origin/s40_off,105,d(item_3),move_to(?target=kitting_table_0),-0.0,0.909091,0.9037
reset_origin/s40_off,105,d(item_4),move_to(?target=shelf_3),1720.0,0.0,0.001
